UniqID,Lat,Lon,SiteName,LabCode,Age,Error,Material,Reference,LEVEL2,L2Desc,calcurve
700722,-8.8511,-64.0664,Santa Paula (RO-JP-26),Beta-294094,1520,40,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
700723,-2.41,-64.7486,Boa Esperanca,Beta-294193,1520,30,Charcoal,Costa 2012,20.4,Amazon and Coastal Lowlands,tropics
700731,5.8702,-55.1791,Tingiholo,GrN-12912,1510,50,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
700742,-2.8938,-58.5754,Sete Irmas do Aneba,Beta-303998,1490,40,,Lima et al. 2012,20.4,Amazon and Coastal Lowlands,tropics
700749,-2.68,-52.06,Guara I (PA-AL-44),SI-7144,1485,75,Charcoal,Perota 1992,20.4,Amazon and Coastal Lowlands,tropics
700777,-2.8709,-58.1756,Mucajatuba,Beta-242446,1450,40,,Lima et al. 2012,20.4,Amazon and Coastal Lowlands,tropics
700784,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143615,1440,70,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700808,-2.5545,-44.2114,Maiobinha (MA-SL-04),SI-2760,1405,70,Charcoal,Bandeira 2012,20.4,Amazon and Coastal Lowlands,tropics
700819,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-145484,1390,40,,Arroyo-Kalin 2009,20.4,Amazon and Coastal Lowlands,tropics
700820,-8.81,-63.952,Sitio do Brejo,Beta-294082,1390,40,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
700831,-3.0328,-58.5828,Maximini,SI-5091,1380,90,,Machado 1991,20.4,Amazon and Coastal Lowlands,tropics
700841,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143610,1370,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700846,-8.3353,-63.5267,Arco Verde,SI-3958,1365,70,,Miller 1978,20.4,Amazon and Coastal Lowlands,tropics
700852,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143614,1360,50,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700858,4.85,-52.35,Mont Grand Matoury (97307.008),LY-7756,1360,50,,Grouard et al. 1997,20.4,Amazon and Coastal Lowlands,tropics
700865,-8.8655,-64.0611,Teotonio (RO-JP-01),SI-3954,1350,60,,Miller 1978,20.4,Amazon and Coastal Lowlands,tropics
700866,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143616,1350,30,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700867,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143618,1350,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700868,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143627,1350,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700882,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143617,1340,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700884,4.22,-51.72,Carbet Mitan (97314.040),UGAMS-4054,1340,25,,Coutet 2009,20.4,Amazon and Coastal Lowlands,tropics
700890,5.8467,-56.9515,Prins Bernhard Polder,GrN-8955,1335,38,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
700898,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143612,1330,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700899,-4.3258,-59.6845,Vila Gomes,Beta-297125,1330,50,Ceramic temper,Moraes 2013,20.4,Amazon and Coastal Lowlands,tropics
700908,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143619,1320,60,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700916,5.8996,-56.5564,Buckleburg 1,GrN-9803,1315,55,,Versteeg 1985,20.4,Amazon and Coastal Lowlands,tropics
700917,-1.6,-69.27,Mangueiras,P-538,1315,59,,Hilbert 1968,20.4,Amazon and Coastal Lowlands,tropics
700922,-3.58,-64.47,Caiambe,GrN-4331,1310,60,Charcoal,Hilbert 1962,20.4,Amazon and Coastal Lowlands,tropics
700923,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143620,1310,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700924,5.8879,-56.6369,Wageningen I,GrN-10301,1310,30,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
700925,5.8667,-54.8667,Commetewane,GrN-1899,1310,45,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
700927,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143599,1300,40,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
700928,-4.3258,-59.6845,Vila Gomes,Beta-338694,1300,30,Charcoal,Moraes 2013,20.4,Amazon and Coastal Lowlands,tropics
700939,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143609,1290,30,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700940,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143613,1290,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700948,-8.6013,-63.806692,Garbin,Beta-294087,1280,30,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
700949,-1.109,-49.6297,Casinha (PA-JO-52),Beta-146217,1280,50,Charcoal,Schaan 2004,20.4,Amazon and Coastal Lowlands,tropics
700963,-3.098,-60.371,Acutuba (AM-IR-02),Beta-90723,1270,60,Charcoal,Heckenberger et al. 1999,20.4,Amazon and Coastal Lowlands,tropics
700964,-2.5072,-64.7337,Cacoal do Amana,Beta-294196,1270,30,Charcoal,Santos 2015,20.4,Amazon and Coastal Lowlands,tropics
700965,-2.5072,-64.7337,Cacoal do Amana,Beta-386834,1270,30,Charcoal,Santos 2015,20.4,Amazon and Coastal Lowlands,tropics
700973,-3.2124,-58.7908,Sucuriju (AM-IT-41),SI-5604,1265,90,,Machado 1991,20.4,Amazon and Coastal Lowlands,tropics
700979,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143606,1260,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
700980,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143623,1260,30,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
700987,-2.4202,-54.7409,Porto (PA-ST-42),Beta-386139,1260,30,,Maezumi et al. 2018,20.4,Amazon and Coastal Lowlands,tropics
700991,-2.68,-52.06,Guara II (PA-AL-45),SI-7150,1255,70,Charcoal,Perota and Botelho 1992,20.4,Amazon and Coastal Lowlands,tropics
701000,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143584,1250,70,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701001,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143591,1250,80,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701002,-0.8816,-49.3553,Camutins M-17,Beta-179075,1250,60,Charcoal,Schaan 2004,20.4,Amazon and Coastal Lowlands,tropics
701010,5.8879,-56.6369,Wageningen I,GrN-9061,1245,25,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701011,-2.5545,-44.2114,Maiobinha (MA-SL-04),SI-2759,1245,95,Charcoal,Bandeira 2012,20.4,Amazon and Coastal Lowlands,tropics
701013,-2.6359,-64.5994,Sao Miguel do Cacau,Beta-383585,1240,30,Charcoal,Santos 2015,20.4,Amazon and Coastal Lowlands,tropics
701015,-8.8647,-64.0274,Vista Alegre I,Beta-294099,1240,30,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
701016,5.8879,-56.6369,Wageningen I,GrN-9359,1240,30,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701033,-3.098,-60.371,Acutuba (AM-IR-02),Beta-106437,1230,70,Charcoal,Heckenberger et al. 1999,20.4,Amazon and Coastal Lowlands,tropics
701034,-2.8709,-58.1756,Pontao,Beta-304001,1230,40,,Lima et al. 2012,20.4,Amazon and Coastal Lowlands,tropics
701035,-2.8709,-58.1756,Pontao,Beta-304003,1230,40,,Lima et al. 2012,20.4,Amazon and Coastal Lowlands,tropics
701038,-3.174,-58.6844,Boca do Xavier (AM-IT-38),SI-5094,1230,80,,Machado 1991,20.4,Amazon and Coastal Lowlands,tropics
701039,5.8879,-56.6369,Wageningen I,GrN-9060,1230,25,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701052,-8.8863,-64.7167,Terra Queimada (RO-JP-03),Beta-230194,1220,40,Charcoal,Zimpel Neto 2008,20.4,Amazon and Coastal Lowlands,tropics
701053,-3.58,-64.47,Caiambe,GrN-4332,1220,60,Charcoal,Hilbert 1962,20.4,Amazon and Coastal Lowlands,tropics
701063,-3.199,-60.3383,Antonio Galo (AM-IR-72),OxA-15505,1216,27,Ceramic temper,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
701071,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-16068,1210,50,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701072,-3.2124,-58.7908,Sucuriju (AM-IT-41),SI-5095,1210,75,,Machado 1991,20.4,Amazon and Coastal Lowlands,tropics
701073,5.7231,-55.9993,Peruvia II,GrN-9361,1210,30,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701074,5.8879,-56.6369,Wageningen I,GrN-9059,1210,25,,Rouse and Allaire 1978,20.4,Amazon and Coastal Lowlands,tropics
701080,-2.4202,-54.7409,Porto (PA-ST-42),Beta-388952,1210,30,,Maezumi et al. 2018,20.4,Amazon and Coastal Lowlands,tropics
701090,-2.68,-52.06,Guara II (PA-AL-45),Beta-21768,1200,80,Charcoal,Perota and Botelho 1992,20.4,Amazon and Coastal Lowlands,tropics
701100,-2.8075,-55.0647,Serra do Maguari I,Beta-433633,1190,30,Charcoal,Alves 2017,20.4,Amazon and Coastal Lowlands,tropics
701109,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-178923,1180,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701112,5.95,-55.31,Pondo Creek II,GrN-9799,1180,70,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701117,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-178924,1170,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701118,-2.8709,-58.1756,Pontao,Beta-304002,1170,40,,Lima et al. 2012,20.4,Amazon and Coastal Lowlands,tropics
701126,-8.81,-63.952,Sitio do Brejo,Beta-260324,1160,40,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
701127,5.16,-52.65,"Wayabo, Site 18 (97304.108)",POZ-30853,1160,30,,Briand 2011,20.4,Amazon and Coastal Lowlands,tropics
701140,-3.3333,-59.75,Careiro,GrN-4412,1150,75,Charcoal,Vogel and Waterbolk 1967,20.4,Amazon and Coastal Lowlands,tropics
701141,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-178916,1150,40,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701142,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143603,1150,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701143,-4,-70.6667,Cushillococha (AMA-2),N-311,1150,110,Charcoal,Ziolkowski et al. 1994,20.4,Amazon and Coastal Lowlands,tropics
701148,-3.1079,-58.5817,Boca do Frederico (AM-IT-33),SI-5092,1145,70,,Machado 1991,20.4,Amazon and Coastal Lowlands,tropics
701149,5.8879,-56.6369,Wageningen I,GrN-9360,1145,30,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701165,-2.4202,-54.7409,Porto (PA-ST-42),Beta-386135,1140,30,,Maezumi et al. 2018,20.4,Amazon and Coastal Lowlands,tropics
701167,-2.57,-58.18,Tabocal (AM-UR-07),SI-5087,1135,75,,Sim̵es and Corr̻a 1987,20.4,Amazon and Coastal Lowlands,tropics
701171,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-145486,1130,40,,Arroyo-Kalin 2009,20.4,Amazon and Coastal Lowlands,tropics
701172,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143604,1130,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701173,-4.3258,-59.6845,Vila Gomes,Beta-338692,1130,30,Charcoal,Moraes 2013,20.4,Amazon and Coastal Lowlands,tropics
701175,5.9011,-56.6611,Hertenrits,GrN-845c,1130,60,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701176,4.94,-52.3,Katoury (97302.078),ETH-27817,1130,50,,Mestre et al. 2005,20.4,Amazon and Coastal Lowlands,tropics
701177,5.5,-55.1667,Hanover,GrN-4414,1130,40,Charcoal,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701185,-8.81,-63.952,Sitio do Brejo,Beta-260326,1120,40,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
701186,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-16076,1120,60,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701188,4.94,-52.3,Katoury (97302.078),ETH-27818,1120,45,,Mestre et al. 2005,20.4,Amazon and Coastal Lowlands,tropics
701189,4.8652,-52.2546,l'Anse du Mahury (97309.137),LY-6614,1120,40,,Briand 2012,20.4,Amazon and Coastal Lowlands,tropics
701198,-8.8655,-64.0611,Teotonio (RO-JP-01),SI-3952,1115,65,,Miller 1978,20.4,Amazon and Coastal Lowlands,tropics
701200,-8.8863,-64.7167,Terra Queimada (RO-JP-03),Beta-230196,1110,40,Charcoal,Zimpel Neto 2008,20.4,Amazon and Coastal Lowlands,tropics
701201,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143598,1110,40,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701202,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-178922,1110,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701203,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-178925,1110,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701204,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-178927,1110,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701205,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-16069,1110,60,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701212,-3.098,-60.371,Acutuba (AM-IR-02),Beta-109182,1100,60,Charcoal,Heckenberger et al. 1999,20.4,Amazon and Coastal Lowlands,tropics
701213,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143605,1100,30,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701214,-3.19,-60.3417,Osvaldo (AM-IR-09),Beta-143626,1100,40,Charcoal,Moraes 2006,20.4,Amazon and Coastal Lowlands,tropics
701223,-4.3258,-59.6845,Vila Gomes,Beta-297127,1090,30,Charcoal,Moraes 2013,20.4,Amazon and Coastal Lowlands,tropics
701225,4.9086,-52.2718,Saint-Cyr (97309.112),KIA-33482,1090,35,,Van den Bel 2015,20.4,Amazon and Coastal Lowlands,tropics
701233,-8.7808,-63.9069,Cujubim,SI-3956,1085,70,,Miller 1978,20.4,Amazon and Coastal Lowlands,tropics
701237,-8.8863,-64.7167,Terra Queimada (RO-JP-03),Beta-230195,1080,40,Charcoal,Zimpel Neto 2008,20.4,Amazon and Coastal Lowlands,tropics
701239,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-16067,1080,50,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701240,-2.41,-64.7486,Boa Esperanca,Beta-321196,1080,30,Ceramic temper,Costa 2012,20.4,Amazon and Coastal Lowlands,tropics
701249,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-10006,1075,290,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701255,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143593,1070,50,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701256,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143596,1070,70,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701283,-2.68,-52.06,Guara II (PA-AL-45),SI-7147,1060,80,Charcoal,Perota and Botelho 1992,20.4,Amazon and Coastal Lowlands,tropics
701289,-1.021,-62.468,Cuaru (AM-DE-01),SI-4057,1050,90,,Sim̵es and Kalkmann 1987,20.4,Amazon and Coastal Lowlands,tropics
701290,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143600,1050,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701292,-1.8,-52.21,PA-AL-43,Beta-17143,1050,50,,Perota 1992,20.4,Amazon and Coastal Lowlands,tropics
701297,-2.68,-52.06,Guara I (PA-AL-44),SI-7143,1050,60,Charcoal,Perota 1992,20.4,Amazon and Coastal Lowlands,tropics
701299,-2.8306,-58.1863,Santa Helena,Beta-304004,1050,40,,Lima et al. 2012,20.4,Amazon and Coastal Lowlands,tropics
701306,-8.81,-63.952,Sitio do Brejo,Beta-260323,1040,40,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
701307,-8.81,-63.952,Sitio do Brejo,Beta-260325,1040,60,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
701308,-4.3258,-59.6845,Vila Gomes,Beta-338693,1040,20,Ceramic temper,Moraes 2013,20.4,Amazon and Coastal Lowlands,tropics
701323,-3.098,-60.371,Acutuba (AM-IR-02),Beta-97527,1030,100,Charcoal,Heckenberger et al. 1999,20.4,Amazon and Coastal Lowlands,tropics
701325,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-16065,1030,75,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701326,-2.88,-58.42,Amaro,SI-5089,1030,75,,Sim̵es and Corr̻a 1987,20.4,Amazon and Coastal Lowlands,tropics
701337,-2.8312,-55.2213,Lago do Jacare 1 (PA00795),Beta-186954,1020,50,,Gomes 2011,20.4,Amazon and Coastal Lowlands,tropics
701353,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143583,1010,80,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701355,2.6203,-51.0098,Rego Grande I (AP-CA-18),Beta-255790,1010,40,,Saldanha and Cabral 2012,20.4,Amazon and Coastal Lowlands,tropics
701356,-3.1302,-58.634,Anajatuba,SI-5093,1010,185,,Machado 1991,20.4,Amazon and Coastal Lowlands,tropics
701359,5.1985,-52.6944,K-VIII,Beta-254058,1010,40,Soil organic matter,McKey et al. 2010,20.4,Amazon and Coastal Lowlands,tropics
701360,4.8652,-52.2546,l'Anse du Mahury (97309.137),LY-6613,1010,30,,Briand 2012,20.4,Amazon and Coastal Lowlands,tropics
701380,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143588,1000,40,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701381,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143589,1000,40,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701382,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143595,1000,40,Charcoal,Prestes-Carneiro et al. 2016,20.4,Amazon and Coastal Lowlands,tropics
701384,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-16071,1000,90,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701386,5.479,-53.204,AM-41,KIA-33862,1000,35,,Van den Bel 2015,20.4,Amazon and Coastal Lowlands,tropics
701389,-2.68,-52.06,Guara II (PA-AL-45),SI-7148,1000,55,Charcoal,Perota and Botelho 1992,20.4,Amazon and Coastal Lowlands,tropics
701396,-8.6013,-63.806692,Garbin,Beta-294086,990,30,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
701397,-8.789,-63.941,Ilha de Santo Antonio,Beta-260331,990,40,,Costa 2016,20.4,Amazon and Coastal Lowlands,tropics
701398,-2.6359,-64.5994,Sao Miguel do Cacau,Beta-386836,990,30,Charcoal,Santos 2015,20.4,Amazon and Coastal Lowlands,tropics
701401,5.4828,-53.2249,Sable Blanc Est (97303.060),LY-4957,990,30,Charcoal,McKey et al. 2010,20.4,Amazon and Coastal Lowlands,tropics
701403,4.9009,-52.3043,Poncel (97309.106),KIA-25851,985,20,,Hildebrand 2004,20.4,Amazon and Coastal Lowlands,tropics
701406,4.21,-51.66,Roches Savane (97308.222),ETH-49958,985,27,,Van den Bel 2015,20.4,Amazon and Coastal Lowlands,tropics
701410,-1.539,-48.7254,Alunorte (PA-BA-84),Beta-217584,980,40,Charcoal,Senna 2016,20.4,Amazon and Coastal Lowlands,tropics
701411,-2.5072,-64.7337,Cacoal do Amana,Beta-383582,980,30,Charcoal,Santos 2015,20.4,Amazon and Coastal Lowlands,tropics
701412,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-242439,980,40,Bone collagen,Prestes-Carneiro et al. 2016,20.4,Amazon and Coastal Lowlands,tropics
701413,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143585,980,40,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701415,-8.6392,-63.5217,Associacao Calderita,Beta-258149,980,40,Ceramic residue,Almeida 2013,20.4,Amazon and Coastal Lowlands,tropics
701416,-1.8,-52.21,Primavera I (PA-AL-09),Beta-17136,980,70,,Rocha 2017,20.4,Amazon and Coastal Lowlands,tropics
701419,5.015,-52.5085,Sainte-Agathe (97305.044),UGAMS-4567a,980,25,,Samuelian 2009,20.4,Amazon and Coastal Lowlands,tropics
701422,-8.5737,-63.4663,Jacarezinho,Beta-280925,980,40,Ceramic residue,Almeida 2013,20.4,Amazon and Coastal Lowlands,tropics
701435,-1.7421,-48.7305,Bittencourt (PA-BA-83),Beta-217581,970,40,Charcoal,Senna 2016,20.4,Amazon and Coastal Lowlands,tropics
701438,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-178914,970,40,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701439,-3.3624,-64.6713,Conjunto Vilas,Beta-386835,970,30,Ceramic temper,Belletti 2015,20.4,Amazon and Coastal Lowlands,tropics
701440,2.6203,-51.0098,Rego Grande I (AP-CA-18),Beta-255788,970,40,,Saldanha and Cabral 2012,20.4,Amazon and Coastal Lowlands,tropics
701455,-3.2747,-60.2058,Hatahara (AM-IR-13),Beta-143586,960,30,Charcoal,Machado 2005,20.4,Amazon and Coastal Lowlands,tropics
701456,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143607,960,30,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701457,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-178921,960,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701459,-2.4202,-54.7409,Porto (PA-ST-42),Beta-322202,960,30,,Maezumi et al. 2018,20.4,Amazon and Coastal Lowlands,tropics
701464,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-12516,955,195,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701465,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-12517,955,220,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701467,5.4828,-53.2249,Sable Blanc Est (97303.060),LY-4956,955,30,Charcoal,McKey et al. 2010,20.4,Amazon and Coastal Lowlands,tropics
701476,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143602,950,30,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701477,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-143601,950,40,Charcoal,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701478,-3.225,-60.251,Lago Grande (AM-IR-12),Beta-178919,950,60,,Neves and Petersen 2006,20.4,Amazon and Coastal Lowlands,tropics
701479,-8.789,-63.941,Igarape do Engenho,Beta-260330,950,70,,Costa 2016,20.4,Amazon and Coastal Lowlands,tropics
701484,4.85,-52.35,Mont Grand Matoury (97307.008),LY-7785,950,45,,Grouard et al. 1997,20.4,Amazon and Coastal Lowlands,tropics
701489,4.21,-51.66,Roches Savane (97308.222),ETH-49959,948,26,,Van den Bel 2015,20.4,Amazon and Coastal Lowlands,tropics
701501,-8.81,-63.952,Sitio do Brejo,Beta-294083,940,30,,Zuse 2014,20.4,Amazon and Coastal Lowlands,tropics
701502,-8.6392,-63.5217,Associacao Calderita,Beta-258151,940,40,Ceramic residue,Almeida 2013,20.4,Amazon and Coastal Lowlands,tropics
701504,-1.8,-52.21,PA-AL-43,Beta-17142,940,90,,Perota 1992,20.4,Amazon and Coastal Lowlands,tropics
701512,5.8467,-56.9515,Prins Bernhard Polder,GrN-8954,935,50,,Rostain 1994,20.4,Amazon and Coastal Lowlands,tropics
701513,5.16,-52.65,"Wayabo, Site 25 (97304.115)",POZ-33045,935,30,,Briand 2011,20.4,Amazon and Coastal Lowlands,tropics
701517,-3.199,-60.3383,Antonio Galo (AM-IR-72),Beta-297120,930,30,Ceramic temper,Moraes 2013,20.4,Amazon and Coastal Lowlands,tropics
701519,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-12515,930,190,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701520,2.6203,-51.0098,Rego Grande I (AP-CA-18),Beta-290840,930,30,,Saldanha and Cabral 2012,20.4,Amazon and Coastal Lowlands,tropics
701532,-0.8789,-48.9461,Teso dos Bichos (PA-JO-21),GX-16070,925,75,,Roosevelt 1991,20.4,Amazon and Coastal Lowlands,tropics
701533,5.4828,-53.2249,Sable Blanc Est (97303.060),LY-4958,925,30,Charcoal,McKey et al. 2010,20.4,Amazon and Coastal Lowlands,tropics
